geoName,geoCode,알러지,keyword,date,대상포진,수족구병,장염,식중독,감기,인플루엔자,동상
울산광역시,KR-31,66,알러지,2024-03,0,0,91,0,79,0,100
인천광역시,KR-28,85,알러지,2024-03,69,0,86,62,100,0,91
전라남도,KR-46,61,알러지,2024-03,65,0,61,0,63,0,76
전라북도,KR-45,50,알러지,2024-03,71,0,70,0,64,0,0
제주특별자치도,KR-49,100,알러지,2024-03,0,0,0,0,74,0,0
충청남도,KR-44,69,알러지,2024-03,67,0,56,59,70,0,60
충청북도,KR-43,70,알러지,2024-03,66,0,87,100,78,0,0
강원도,KR-42,57,알러지,2024-04,98,0,71,0,59,0,77
경기도,KR-41,74,알러지,2024-04,73,0,69,70,77,29,70
경상남도,KR-48,42,알러지,2024-04,78,0,76,100,51,0,52
경상북도,KR-47,50,알러지,2024-04,61,0,46,0,57,0,74
광주광역시,KR-29,87,알러지,2024-04,0,0,100,0,76,0,63
대구광역시,KR-27,71,알러지,2024-04,74,0,60,91,90,0,92
대전광역시,KR-30,89,알러지,2024-04,78,0,51,0,100,0,82
부산광역시,KR-26,61,알러지,2024-04,85,0,71,89,79,0,100
서울특별시,KR-11,100,알러지,2024-04,100,0,91,94,90,33,82
울산광역시,KR-31,63,알러지,2024-04,0,0,69,0,68,0,0
인천광역시,KR-28,83,알러지,2024-04,81,0,91,73,80,0,87
전라남도,KR-46,41,알러지,2024-04,93,0,68,0,62,0,71
전라북도,KR-45,43,알러지,2024-04,76,0,71,0,59,0,0
제주특별자치도,KR-49,0,알러지,2024-04,0,0,0,0,53,0,0
충청남도,KR-44,62,알러지,2024-04,74,0,82,86,64,0,0
충청북도,KR-43,97,알러지,2024-04,72,0,0,0,64,100,64
강원도,KR-42,57,알러지,2024-05,43,0,46,84,77,0,44
경기도,KR-41,68,알러지,2024-05,54,0,72,61,83,88,60
경상남도,KR-48,50,알러지,2024-05,49,0,64,71,67,0,66
경상북도,KR-47,39,알러지,2024-05,48,0,61,59,67,0,53
광주광역시,KR-29,38,알러지,2024-05,54,0,84,98,79,0,0
대구광역시,KR-27,50,알러지,2024-05,44,0,65,79,90,0,74
대전광역시,KR-30,52,알러지,2024-05,50,0,70,100,99,0,44
부산광역시,KR-26,67,알러지,2024-05,55,0,100,61,99,0,62
서울특별시,KR-11,100,알러지,2024-05,61,100,80,68,100,100,64
울산광역시,KR-31,0,알러지,2024-05,0,0,94,0,86,0,0
인천광역시,KR-28,58,알러지,2024-05,50,0,93,94,94,0,65
전라남도,KR-46,85,알러지,2024-05,0,0,68,0,86,0,45
전라북도,KR-45,52,알러지,2024-05,59,0,60,0,74,0,100
제주특별자치도,KR-49,0,알러지,2024-05,100,0,0,0,72,0,0
충청남도,KR-44,62,알러지,2024-05,42,0,64,58,69,0,49
충청북도,KR-43,61,알러지,2024-05,55,0,56,0,82,0,52
