date,알러지,대상포진,수족구병,장염,식중독,감기,인플루엔자,동상
2021-02-19,0,73,0.0,73,0.0,91,0.0,82
2021-02-20,95,57,0.0,47,0.0,100,0.0,0
2021-02-21,64,74,0.0,51,0.0,58,0.0,0
2021-02-22,89,89,0.0,69,0.0,100,0.0,0
2021-02-23,64,58,0.0,57,0.0,59,0.0,63
2021-02-24,0,70,0.0,58,0.0,78,0.0,70
2021-02-25,100,71,0.0,54,0.0,68,0.0,55
2021-02-26,74,0,0.0,76,0.0,43,0.0,0
2021-02-27,0,62,0.0,46,0.0,74,0.0,0
2021-02-28,0,62,0.0,72,0.0,74,0.0,68
2021-03-01,0,66,,72,0.0,74,,0
2021-03-02,49,88,,80,0.0,48,,0
2021-03-03,0,35,,42,60.0,50,,74
2021-03-04,92,57,,67,0.0,54,,0
2021-03-05,51,49,,65,0.0,48,,82
2021-03-06,84,0,,53,0.0,59,,0
2021-03-07,0,50,,50,0.0,54,,0
2021-03-08,49,34,,53,0.0,62,,0
2021-03-09,74,47,,54,0.0,65,,0
2021-03-10,58,43,,98,0.0,56,,0
2021-03-11,64,76,,49,0.0,43,,0
2021-03-12,57,53,,0,0.0,73,,73
2021-03-13,0,53,,0,0.0,91,,100
2021-03-14,57,55,,50,0.0,78,,0
2021-03-15,52,0,,71,72.0,62,,96
2021-03-16,42,58,,58,0.0,47,,70
2021-03-17,77,58,,54,100.0,49,,0
2021-03-18,0,100,,0,0.0,71,,0
2021-03-19,0,63,,59,0.0,57,,67
2021-03-20,0,50,,57,0.0,49,,0
2021-03-21,69,48,,49,0.0,81,,72
2021-03-22,100,42,,100,59.0,89,,0
2021-03-23,51,49,,72,0.0,69,,78
2021-03-24,83,58,,84,0.0,82,,65
2021-03-25,65,50,,0,0.0,76,,0
2021-03-26,0,55,,54,0.0,72,,0
2021-03-27,58,57,,0,0.0,84,,0
2021-03-28,0,55,,59,0.0,100,,0
2021-03-29,0,54,,60,57.0,81,,97
2021-03-30,0,52,,53,0.0,71,,0
2021-03-31,82,44,,76,0.0,83,,0
2021-04-01,61,86,,60,0.0,74,,0
2021-04-02,69,45,,66,0.0,74,,81
2021-04-03,0,49,,76,0.0,83,,69
2021-04-04,61,75,,48,0.0,73,,0
2021-04-05,0,82,,71,0.0,72,,0
2021-04-06,61,85,,57,0.0,69,,69
2021-04-07,81,41,,54,0.0,66,,0
2021-04-08,44,74,,49,0.0,56,,87
2021-04-09,0,0,,66,0.0,60,,0
2021-04-10,0,56,,61,0.0,93,,64
2021-04-11,74,0,,45,0.0,79,,0
2021-04-12,53,57,,100,0.0,99,,95
2021-04-13,61,57,,64,0.0,90,,85
2021-04-14,49,80,,69,0.0,48,,56
2021-04-15,55,70,,58,0.0,100,,0
2021-04-16,59,53,,56,0.0,67,,78
2021-04-17,64,70,,52,0.0,73,,82
2021-04-18,53,49,,48,0.0,74,,100
2021-04-19,51,100,,52,0.0,87,,0
2021-04-20,64,87,,41,0.0,98,,73
2021-04-21,95,72,,48,0.0,56,,0
2021-04-22,69,57,,74,0.0,85,,73
2021-04-23,71,0,,78,0.0,57,,0
2021-04-24,94,71,,0,0.0,82,,0
2021-04-25,81,83,,0,0.0,89,,71
2021-04-26,100,64,,60,100.0,46,,56
2021-04-27,71,83,,0,0.0,49,,60
2021-04-28,64,81,,64,0.0,96,,56
2021-04-29,74,71,,42,0.0,52,,60
2021-04-30,67,58,,47,0.0,78,,0
2021-05-01,84,69,,53,0.0,59,,0
2021-05-02,0,0,,85,70.0,53,,0
2021-05-03,98,62,,44,0.0,67,,0
2021-05-04,59,64,,47,0.0,54,,64
2021-05-05,71,46,,82,0.0,81,,0
2021-05-06,66,54,,50,0.0,71,,91
2021-05-07,0,91,,0,0.0,73,,0
2021-05-08,0,44,,0,0.0,100,,77
2021-05-09,85,64,,74,0.0,80,,0
2021-05-10,73,88,,80,0.0,81,,0
2021-05-11,77,72,,81,0.0,75,,0
2021-05-12,74,47,,67,0.0,64,,0
2021-05-13,0,44,,47,53.0,59,,0
2021-05-14,61,100,,76,57.0,63,,59
2021-05-15,0,78,,0,0.0,83,,0
2021-05-16,46,44,,0,0.0,57,,0
2021-05-17,43,59,,89,0.0,58,,0
2021-05-18,64,83,,78,0.0,45,,0
2021-05-19,60,41,,59,0.0,78,,84
2021-05-20,69,80,,50,0.0,61,,74
2021-05-21,0,64,,52,54.0,46,,68
2021-05-22,0,42,,0,0.0,71,,87
2021-05-23,74,69,,62,0.0,82,,0
2021-05-24,54,95,,55,0.0,34,,77
2021-05-25,55,61,,58,0.0,97,,0
2021-05-26,52,73,,55,0.0,73,,100
2021-05-27,46,69,,57,0.0,73,,60
2021-05-28,59,49,,59,73.0,59,,68
2021-05-29,67,69,,74,0.0,73,,63
2021-05-30,56,97,,100,100.0,69,,0
2021-05-31,100,87,,82,56.0,70,,48
2021-06-01,78,66,,55,0.0,56,,88
2021-06-02,63,63,,80,0.0,60,,67
2021-06-03,97,70,,59,0.0,75,,65
2021-06-04,0,77,,45,0.0,70,,73
2021-06-05,72,41,,46,0.0,77,,64
2021-06-06,67,47,,0,0.0,81,,60
2021-06-07,72,53,,87,0.0,47,,0
2021-06-08,57,82,,93,0.0,73,,0
2021-06-09,78,54,,58,0.0,72,,63
2021-06-10,97,57,,61,67.0,88,,0
2021-06-11,53,48,,42,0.0,58,,56
2021-06-12,61,41,,52,0.0,67,,74
2021-06-13,89,44,,52,0.0,81,,57
2021-06-14,81,78,,86,0.0,71,,0
2021-06-15,64,0,,63,0.0,75,,52
2021-06-16,96,69,,53,0.0,57,,80
2021-06-17,81,79,,82,64.0,42,,51
2021-06-18,100,59,,59,0.0,73,,100
2021-06-19,55,100,,60,0.0,65,,98
2021-06-20,0,76,,85,0.0,71,,0
2021-06-21,56,66,,64,0.0,77,,64
2021-06-22,87,70,,73,0.0,52,,66
2021-06-23,77,47,,36,0.0,76,,0
2021-06-24,85,54,,80,0.0,60,,86
2021-06-25,0,71,,44,0.0,54,,0
2021-06-26,0,70,,61,0.0,89,,0
2021-06-27,0,89,,100,0.0,100,,0
2021-06-28,72,52,,82,68.0,59,,54
2021-06-29,66,78,,52,100.0,70,,53
2021-06-30,0,65,,66,0.0,65,,65
2021-07-01,100,54,,96,24.0,58,0.0,0
2021-07-02,69,61,,0,23.0,45,0.0,0
2021-07-03,62,66,,40,0.0,69,0.0,90
2021-07-04,0,52,,61,0.0,100,0.0,0
2021-07-05,43,83,,46,32.0,75,0.0,80
2021-07-06,71,55,,0,0.0,79,0.0,93
2021-07-07,0,37,,58,0.0,67,100.0,61
2021-07-08,52,36,,75,0.0,69,0.0,85
2021-07-09,83,64,,49,0.0,99,0.0,0
2021-07-10,61,52,,63,0.0,81,0.0,87
2021-07-11,0,42,,57,30.0,90,0.0,0
2021-07-12,60,47,,83,27.0,70,0.0,96
2021-07-13,41,56,,87,29.0,80,0.0,58
2021-07-14,61,48,,75,0.0,53,0.0,0
2021-07-15,77,64,,100,23.0,56,0.0,63
2021-07-16,42,47,,84,28.0,67,0.0,65
2021-07-17,46,53,,67,0.0,66,0.0,85
2021-07-18,0,37,,85,0.0,72,0.0,0
2021-07-19,62,77,,56,0.0,79,0.0,62
2021-07-20,75,51,,73,32.0,55,0.0,0
2021-07-21,55,55,,59,0.0,75,0.0,71
2021-07-22,70,34,,51,42.0,65,0.0,92
2021-07-23,51,66,,91,49.0,83,0.0,0
2021-07-24,50,46,,78,0.0,60,0.0,0
2021-07-25,66,48,,52,0.0,85,0.0,0
2021-07-26,67,69,,71,27.0,41,0.0,100
2021-07-27,72,55,,63,100.0,47,0.0,0
2021-07-28,50,73,,71,35.0,56,0.0,0
2021-07-29,48,58,,55,35.0,60,0.0,0
2021-07-30,74,70,,47,28.0,41,0.0,62
2021-07-31,69,100,,0,0.0,46,0.0,0
2021-08-01,43,83,,51,0.0,77,,56
2021-08-02,90,78,,75,28.0,82,,0
2021-08-03,65,90,,86,56.0,53,,0
2021-08-04,0,66,,68,100.0,62,,100
2021-08-05,66,61,,48,95.0,65,,0
2021-08-06,48,65,,35,61.0,72,,0
2021-08-07,0,100,,53,72.0,57,,86
2021-08-08,58,51,,74,34.0,84,,0
2021-08-09,51,94,,72,24.0,71,,0
2021-08-10,79,76,,64,22.0,79,,0
2021-08-11,74,53,,64,22.0,65,,0
2021-08-12,46,82,,66,12.0,62,,0
2021-08-13,62,51,,43,16.0,85,,62
2021-08-14,60,89,,55,0.0,72,,0
2021-08-15,57,49,,59,0.0,73,,0
2021-08-16,61,70,,87,17.0,81,,55
2021-08-17,57,70,,60,15.0,81,,0
2021-08-18,100,80,,67,0.0,83,,0
2021-08-19,76,54,,100,12.0,71,,0
2021-08-20,42,73,,62,0.0,69,,48
2021-08-21,49,87,,46,0.0,78,,53
2021-08-22,56,44,,49,0.0,63,,0
2021-08-23,63,0,,71,0.0,74,,0
2021-08-24,0,0,,0,0.0,0,,0
2021-08-25,61,81,,59,12.0,82,,67
2021-08-26,95,56,,65,85.0,86,,52
2021-08-27,60,66,,70,85.0,58,,0
2021-08-28,74,75,,53,19.0,74,,56
2021-08-29,0,63,,43,27.0,100,,61
2021-08-30,68,97,,70,19.0,92,,73
2021-08-31,37,65,,65,12.0,74,,44
2021-09-01,51,0,,45,80.0,57,,0
2021-09-02,50,54,,54,0.0,58,,54
2021-09-03,30,73,,40,52.0,61,,67
2021-09-04,42,45,,0,0.0,57,,77
2021-09-05,0,47,,86,0.0,60,,0
2021-09-06,47,57,,71,52.0,70,,0
2021-09-07,0,53,,52,0.0,62,,0
2021-09-08,54,53,,88,60.0,48,,73
2021-09-09,62,83,,56,0.0,76,,0
2021-09-10,65,57,,67,0.0,63,,0
2021-09-11,63,72,,59,0.0,90,,0
2021-09-12,56,48,,71,0.0,93,,0
2021-09-13,75,88,,53,54.0,47,,46
2021-09-14,60,53,,72,0.0,62,,0
2021-09-15,51,50,,65,0.0,74,,0
2021-09-16,35,66,,66,0.0,73,,0
2021-09-17,71,76,,68,0.0,81,,69
2021-09-18,0,100,,89,0.0,56,,0
2021-09-19,0,55,,100,0.0,59,,0
2021-09-20,100,44,,64,0.0,66,,0
2021-09-21,60,86,,61,0.0,69,,0
2021-09-22,62,45,,0,0.0,91,,0
2021-09-23,76,77,,0,0.0,67,,47
2021-09-24,72,80,,73,0.0,100,,0
2021-09-25,50,68,,52,0.0,65,,64
2021-09-26,0,0,,59,100.0,69,,56
2021-09-27,74,84,,57,0.0,91,,0
2021-09-28,71,75,,44,0.0,71,,100
2021-09-29,71,83,,63,0.0,75,,56
2021-09-30,64,71,,71,0.0,65,,48
2021-10-01,74,61,,0,,42,0.0,64
2021-10-02,62,56,,51,,63,0.0,0
2021-10-03,77,0,,64,,35,0.0,0
2021-10-04,75,54,,75,,46,0.0,0
2021-10-05,68,76,,52,,33,70.0,48
2021-10-06,55,49,,67,,44,0.0,61
2021-10-07,69,42,,51,,42,87.0,59
2021-10-08,83,58,,0,,39,74.0,64
2021-10-09,71,95,,0,,38,0.0,100
2021-10-10,75,100,,64,,48,0.0,69
2021-10-11,79,80,,77,,74,76.0,0
2021-10-12,0,80,,36,,51,82.0,44
2021-10-13,52,96,,100,,55,100.0,82
2021-10-14,50,80,,42,,53,82.0,45
2021-10-15,50,93,,56,,43,76.0,47
2021-10-16,58,0,,56,,63,0.0,59
2021-10-17,54,64,,72,,100,0.0,64
2021-10-18,49,95,,67,,81,57.0,0
2021-10-19,49,53,,56,,64,0.0,78
2021-10-20,100,82,,61,,72,54.0,74
2021-10-21,53,53,,68,,70,69.0,66
2021-10-22,0,98,,61,,61,63.0,0
2021-10-23,86,59,,81,,60,0.0,0
2021-10-24,78,75,,0,,73,0.0,52
2021-10-25,51,71,,76,,57,72.0,67
2021-10-26,77,76,,42,,76,96.0,47
2021-10-27,90,94,,0,,75,0.0,0
2021-10-28,61,62,,48,,66,0.0,49
2021-10-29,80,57,,0,,68,0.0,54
2021-10-30,0,56,,0,,64,0.0,0
2021-10-31,59,66,,56,,84,0.0,0
2021-11-01,54,61,,57,0.0,58,0.0,59
2021-11-02,63,75,,52,0.0,69,61.0,47
2021-11-03,79,52,,58,0.0,83,0.0,0
2021-11-04,0,39,,81,0.0,87,0.0,49
2021-11-05,55,44,,61,0.0,77,0.0,0
2021-11-06,0,42,,0,0.0,79,100.0,0
2021-11-07,0,100,,61,0.0,75,0.0,68
2021-11-08,0,76,,0,0.0,92,71.0,46
2021-11-09,99,62,,100,100.0,84,0.0,0
2021-11-10,100,60,,44,0.0,81,59.0,68
2021-11-11,53,60,,60,0.0,87,64.0,68
2021-11-12,68,58,,73,0.0,83,0.0,0
2021-11-13,75,79,,82,0.0,96,0.0,59
2021-11-14,62,65,,57,0.0,100,0.0,56
2021-11-15,73,60,,41,0.0,61,98.0,77
2021-11-16,65,61,,52,0.0,72,68.0,0
2021-11-17,55,62,,52,0.0,99,0.0,0
2021-11-18,0,66,,99,0.0,78,0.0,75
2021-11-19,62,0,,59,0.0,86,0.0,59
2021-11-20,0,72,,58,0.0,77,0.0,68
2021-11-21,55,0,,69,0.0,77,68.0,59
2021-11-22,57,74,,85,0.0,84,0.0,51
2021-11-23,0,43,,72,0.0,53,0.0,100
2021-11-24,67,82,,51,0.0,78,0.0,53
2021-11-25,63,33,,54,0.0,58,0.0,51
2021-11-26,0,70,,83,0.0,75,0.0,0
2021-11-27,0,54,,58,0.0,87,0.0,0
2021-11-28,0,59,,67,0.0,67,0.0,0
2021-11-29,58,60,,88,0.0,86,0.0,55
2021-11-30,46,0,,46,0.0,70,0.0,64
2021-12-01,52,77,,59,0.0,84,0.0,67
2021-12-02,0,0,,37,0.0,88,0.0,50
2021-12-03,94,75,,46,0.0,95,0.0,51
2021-12-04,0,100,,0,0.0,100,0.0,87
2021-12-05,60,55,,49,0.0,86,0.0,73
2021-12-06,63,61,,47,0.0,77,87.0,0
2021-12-07,63,78,,41,0.0,75,0.0,0
2021-12-08,97,0,,37,0.0,85,0.0,0
2021-12-09,56,60,,37,0.0,95,0.0,57
2021-12-10,0,67,,61,0.0,74,0.0,62
2021-12-11,0,60,,40,0.0,58,0.0,77
2021-12-12,68,89,,33,100.0,67,0.0,84
2021-12-13,95,76,,40,0.0,84,0.0,85
2021-12-14,0,77,,65,0.0,91,0.0,0
2021-12-15,75,54,,49,0.0,99,0.0,0
2021-12-16,54,86,,38,93.0,56,0.0,44
2021-12-17,0,75,,39,0.0,88,0.0,84
2021-12-18,0,56,,0,0.0,76,0.0,66
2021-12-19,75,80,,47,0.0,57,0.0,0
2021-12-20,71,79,,100,0.0,92,0.0,58
2021-12-21,0,74,,0,0.0,84,0.0,56
2021-12-22,51,59,,37,0.0,63,100.0,45
2021-12-23,0,85,,37,0.0,42,0.0,43
2021-12-24,91,60,,43,0.0,57,0.0,66
2021-12-25,0,0,,32,0.0,74,0.0,100
2021-12-26,59,66,,44,0.0,79,0.0,65
2021-12-27,84,61,,0,0.0,88,0.0,71
2021-12-28,100,46,,53,0.0,67,0.0,46
2021-12-29,57,78,,0,0.0,77,0.0,74
2021-12-30,0,57,,72,0.0,59,0.0,63
2021-12-31,61,72,,47,0.0,78,0.0,0
2022-01-01,0,60,,70,0.0,64,0.0,66
2022-01-02,0,55,,52,0.0,87,0.0,68
2022-01-03,54,60,,66,0.0,81,0.0,58
2022-01-04,0,47,,100,0.0,61,0.0,0
2022-01-05,0,64,,51,0.0,79,0.0,0
2022-01-06,53,54,,55,0.0,74,100.0,63
2022-01-07,53,100,,58,0.0,76,0.0,64
2022-01-08,46,56,,40,0.0,75,0.0,85
2022-01-09,0,0,,46,0.0,71,0.0,0
2022-01-10,0,60,,79,0.0,64,0.0,70
2022-01-11,47,41,,48,0.0,74,0.0,76
2022-01-12,0,0,,90,0.0,67,0.0,0
2022-01-13,0,76,,0,0.0,100,0.0,92
2022-01-14,0,0,,55,0.0,68,0.0,0
2022-01-15,0,51,,65,0.0,73,0.0,0
2022-01-16,0,0,,45,0.0,77,0.0,0
2022-01-17,52,59,,53,0.0,78,0.0,0
2022-01-18,52,64,,0,0.0,76,0.0,52
2022-01-19,0,43,,73,0.0,47,0.0,0
2022-01-20,0,0,,70,0.0,79,0.0,100
2022-01-21,100,64,,65,0.0,72,0.0,76
2022-01-22,57,0,,42,0.0,67,0.0,70
2022-01-23,84,48,,45,0.0,69,0.0,0
2022-01-24,77,0,,76,100.0,47,58.0,85
2022-01-25,0,83,,77,0.0,83,0.0,82
2022-01-26,0,69,,71,0.0,87,0.0,80
2022-01-27,0,40,,51,0.0,88,0.0,51
2022-01-28,47,0,,79,0.0,84,0.0,51
2022-01-29,0,0,,36,0.0,74,0.0,0
2022-01-30,0,0,,72,0.0,93,0.0,0
2022-01-31,49,0,,61,0.0,82,0.0,59
2022-02-01,0,63,,44,0.0,58,0.0,77
2022-02-02,0,0,,59,0.0,68,0.0,68
2022-02-03,0,49,,54,0.0,60,0.0,100
2022-02-04,82,100,,100,0.0,67,0.0,82
2022-02-05,80,0,,68,100.0,68,0.0,88
2022-02-06,0,0,,53,0.0,50,0.0,0
2022-02-07,58,71,,36,0.0,80,0.0,60
2022-02-08,0,58,,44,0.0,65,0.0,70
2022-02-09,0,67,,26,0.0,73,0.0,69
2022-02-10,100,0,,45,70.0,57,0.0,0
2022-02-11,98,54,,43,0.0,60,0.0,65
2022-02-12,84,61,,33,0.0,100,0.0,98
2022-02-13,59,85,,50,0.0,82,0.0,95
2022-02-14,68,64,,39,46.0,68,0.0,57
2022-02-15,56,72,,22,0.0,76,0.0,0
2022-02-16,60,58,,33,0.0,75,0.0,89
2022-02-17,56,51,,41,0.0,66,0.0,88
2022-02-18,0,40,,46,48.0,81,0.0,83
2022-02-19,64,59,,38,0.0,63,0.0,52
2022-02-20,89,41,,54,0.0,67,0.0,0
2022-02-21,78,42,,64,0.0,55,0.0,52
2022-02-22,96,37,,46,0.0,69,0.0,83
2022-02-23,0,83,,34,0.0,80,0.0,96
2022-02-24,61,82,,28,0.0,57,0.0,77
2022-02-25,53,65,,34,0.0,72,0.0,75
2022-02-26,74,69,,27,0.0,64,100.0,89
2022-02-27,0,78,,30,0.0,79,0.0,0
2022-02-28,71,0,,32,0.0,67,0.0,66
2022-03-01,58,47,,58,0.0,82,0.0,100
2022-03-02,49,38,,62,91.0,75,0.0,0
2022-03-03,38,41,,60,0.0,61,0.0,70
2022-03-04,0,37,,57,0.0,90,61.0,48
2022-03-05,44,86,,56,0.0,96,100.0,75
2022-03-06,57,0,,73,0.0,88,0.0,72
2022-03-07,49,100,,77,0.0,86,0.0,72
2022-03-08,53,54,,81,0.0,83,0.0,46
2022-03-09,55,0,,53,0.0,71,0.0,59
2022-03-10,50,62,,86,0.0,78,0.0,53
2022-03-11,40,58,,48,0.0,78,0.0,47
2022-03-12,47,41,,83,0.0,98,0.0,55
2022-03-13,68,87,,64,0.0,84,0.0,67
2022-03-14,0,65,,82,77.0,82,0.0,41
2022-03-15,71,45,,100,0.0,92,0.0,87
2022-03-16,73,57,,85,0.0,64,0.0,58
2022-03-17,38,45,,91,91.0,79,0.0,43
2022-03-18,53,35,,86,0.0,72,0.0,0
2022-03-19,66,51,,58,0.0,93,0.0,86
2022-03-20,56,35,,0,0.0,100,0.0,53
2022-03-21,100,51,,45,0.0,74,0.0,0
2022-03-22,72,60,,72,86.0,73,0.0,38
2022-03-23,48,52,,55,0.0,73,0.0,37
2022-03-24,69,45,,51,100.0,72,0.0,0
2022-03-25,47,50,,74,70.0,60,0.0,0
2022-03-26,60,65,,69,0.0,71,0.0,61
2022-03-27,69,71,,62,0.0,89,0.0,0
2022-03-28,48,56,,57,0.0,69,0.0,41
2022-03-29,60,0,,76,0.0,63,0.0,32
2022-03-30,67,60,,53,77.0,58,0.0,38
2022-03-31,60,53,,75,79.0,60,0.0,42
2022-04-01,51,91,,65,0.0,69,,58
2022-04-02,57,100,,44,0.0,91,,56
2022-04-03,53,38,,47,0.0,100,,61
2022-04-04,73,66,,67,0.0,65,,50
2022-04-05,75,64,,82,0.0,70,,53
2022-04-06,83,64,,92,0.0,73,,100
2022-04-07,85,89,,100,100.0,65,,72
2022-04-08,86,48,,71,0.0,53,,57
2022-04-09,71,48,,76,0.0,75,,84
2022-04-10,73,0,,72,0.0,73,,53
2022-04-11,76,55,,95,0.0,77,,53
2022-04-12,68,80,,71,0.0,52,,53
2022-04-13,60,84,,62,0.0,45,,41
2022-04-14,62,65,,76,0.0,36,,56
2022-04-15,76,82,,62,0.0,48,,48
2022-04-16,68,41,,51,96.0,56,,56
2022-04-17,73,77,,42,69.0,64,,45
2022-04-18,100,64,,76,52.0,56,,73
2022-04-19,69,60,,75,80.0,51,,0
2022-04-20,49,62,,80,0.0,47,,83
2022-04-21,98,63,,62,0.0,52,,55
2022-04-22,90,67,,72,66.0,49,,82
2022-04-23,90,64,,58,0.0,61,,74
2022-04-24,82,73,,73,76.0,53,,65
2022-04-25,82,64,,71,67.0,51,,49
2022-04-26,71,66,,72,0.0,44,,0
2022-04-27,98,95,,51,58.0,49,,73
2022-04-28,90,94,,63,0.0,45,,0
2022-04-29,74,59,,45,0.0,38,,65
2022-04-30,53,55,,82,0.0,49,,43
2022-05-01,88,63,,45,60.0,96,,60
2022-05-02,71,57,,24,39.0,99,,69
2022-05-03,73,57,,47,48.0,78,,36
2022-05-04,77,65,,44,45.0,95,,46
2022-05-05,100,65,,40,0.0,94,,59
2022-05-06,80,84,,53,0.0,75,,53
2022-05-07,90,87,,39,0.0,92,,56
2022-05-08,66,69,,52,0.0,96,,66
2022-05-09,97,77,,58,0.0,69,,0
2022-05-10,93,60,,58,48.0,68,,61
2022-05-11,83,57,,47,60.0,85,,50
2022-05-12,69,88,,43,0.0,83,,50
2022-05-13,57,81,,37,54.0,91,,62
2022-05-14,70,48,,58,54.0,90,,74
2022-05-15,76,43,,46,66.0,100,,64
2022-05-16,99,68,,56,85.0,73,,65
2022-05-17,91,73,,65,0.0,70,,0
2022-05-18,79,71,,51,68.0,62,,47
2022-05-19,71,85,,75,50.0,100,,55
2022-05-20,87,69,,52,0.0,66,,56
2022-05-21,70,100,,45,62.0,62,,92
2022-05-22,52,82,,52,100.0,91,,57
2022-05-23,75,96,,51,77.0,77,,100
2022-05-24,68,69,,41,71.0,82,,64
2022-05-25,98,57,,69,54.0,98,,43
2022-05-26,79,64,,48,46.0,62,,40
2022-05-27,0,70,,62,0.0,66,,66
2022-05-28,57,53,,33,0.0,72,,50
2022-05-29,62,67,,49,0.0,78,,76
2022-05-30,86,51,,100,63.0,55,,0
2022-05-31,65,52,,55,70.0,46,,46
2022-06-01,53,48,,92,20.0,63,,0
2022-06-02,69,45,,63,0.0,64,,100
2022-06-03,75,44,,40,0.0,46,,50
2022-06-04,64,48,,86,0.0,72,,0
2022-06-05,58,54,,73,0.0,72,,94
2022-06-06,44,56,,70,23.0,56,,60
2022-06-07,45,40,,71,24.0,86,,63
2022-06-08,100,33,,79,18.0,54,,0
2022-06-09,38,38,,70,18.0,73,,0
2022-06-10,41,70,,79,21.0,58,,0
2022-06-11,96,100,,73,0.0,100,,61
2022-06-12,64,59,,67,0.0,99,,0
2022-06-13,77,54,,62,18.0,69,,73
2022-06-14,48,47,,73,23.0,55,,76
2022-06-15,64,47,,71,0.0,65,,48
2022-06-16,69,55,,82,23.0,43,,78
2022-06-17,94,46,,56,0.0,63,,62
2022-06-18,45,45,,43,0.0,63,,80
2022-06-19,79,54,,84,0.0,75,,98
2022-06-20,61,31,,90,0.0,86,,55
2022-06-21,49,47,,92,25.0,59,,60
2022-06-22,54,78,,81,0.0,82,,81
2022-06-23,78,48,,47,100.0,55,,60
2022-06-24,60,47,,65,87.0,58,,70
2022-06-25,0,50,,61,54.0,64,,64
2022-06-26,51,45,,100,30.0,79,,60
2022-06-27,64,58,,95,34.0,65,,0
2022-06-28,79,66,,80,45.0,72,,0
2022-06-29,62,53,,71,23.0,52,,57
2022-06-30,64,39,,73,32.0,70,,50
2022-07-01,46,49,,53,55.0,51,0.0,65
2022-07-02,69,0,,72,43.0,68,0.0,84
2022-07-03,66,40,,69,66.0,75,0.0,57
2022-07-04,43,100,,75,73.0,75,0.0,71
2022-07-05,40,75,,59,83.0,66,0.0,0
2022-07-06,46,73,,75,81.0,63,0.0,79
2022-07-07,68,64,,94,73.0,66,0.0,67
2022-07-08,57,49,,96,100.0,55,0.0,0
2022-07-09,57,61,,71,0.0,86,0.0,100
2022-07-10,53,65,,68,0.0,70,0.0,0
2022-07-11,61,83,,90,46.0,85,0.0,55
2022-07-12,42,68,,86,62.0,86,0.0,98
2022-07-13,39,64,,65,56.0,80,0.0,56
2022-07-14,45,96,,52,87.0,78,0.0,0
2022-07-15,63,77,,60,66.0,91,0.0,95
2022-07-16,40,37,,78,62.0,94,0.0,0
2022-07-17,62,59,,67,45.0,96,0.0,0
2022-07-18,100,57,,88,71.0,96,0.0,79
2022-07-19,61,47,,81,65.0,99,0.0,63
2022-07-20,34,47,,61,56.0,73,0.0,64
2022-07-21,62,62,,100,63.0,95,0.0,58
2022-07-22,0,66,,75,0.0,86,0.0,81
2022-07-23,41,55,,89,0.0,99,100.0,0
2022-07-24,53,48,,97,0.0,90,0.0,69
2022-07-25,77,75,,71,67.0,84,0.0,80
2022-07-26,47,54,,66,58.0,90,0.0,74
2022-07-27,50,54,,80,0.0,69,0.0,0
2022-07-28,53,67,,67,0.0,88,0.0,71
2022-07-29,43,74,,69,0.0,95,0.0,89
2022-07-30,50,46,,95,0.0,100,0.0,64
2022-07-31,47,58,,74,46.0,95,0.0,76
2022-08-01,70,100,0.0,57,51.0,69,0.0,70
2022-08-02,41,72,0.0,65,100.0,78,0.0,84
2022-08-03,35,67,0.0,51,46.0,80,0.0,0
2022-08-04,76,68,0.0,57,53.0,76,0.0,0
2022-08-05,88,92,0.0,65,43.0,74,0.0,0
2022-08-06,74,86,0.0,100,59.0,90,0.0,90
2022-08-07,83,77,0.0,63,49.0,75,0.0,0
2022-08-08,69,76,0.0,59,60.0,76,0.0,91
2022-08-09,56,92,0.0,40,49.0,84,0.0,58
2022-08-10,45,71,0.0,49,0.0,73,0.0,50
2022-08-11,77,49,0.0,45,0.0,75,0.0,74
2022-08-12,53,58,0.0,55,46.0,74,100.0,0
2022-08-13,0,68,0.0,42,0.0,90,0.0,0
2022-08-14,53,48,0.0,65,0.0,91,0.0,66
2022-08-15,57,56,0.0,54,0.0,92,0.0,83
2022-08-16,84,77,81.0,66,65.0,91,0.0,60
2022-08-17,38,68,0.0,61,41.0,100,0.0,62
2022-08-18,76,56,92.0,59,52.0,48,0.0,0
2022-08-19,63,83,0.0,64,0.0,63,0.0,65
2022-08-20,62,100,0.0,69,0.0,68,0.0,90
2022-08-21,91,54,0.0,75,0.0,86,0.0,60
2022-08-22,79,88,87.0,75,0.0,84,0.0,58
2022-08-23,65,66,100.0,50,0.0,69,0.0,69
2022-08-24,46,55,0.0,68,45.0,81,0.0,0
2022-08-25,50,79,0.0,56,0.0,61,0.0,88
2022-08-26,67,64,0.0,65,0.0,70,0.0,100
2022-08-27,68,61,0.0,47,0.0,80,0.0,76
2022-08-28,100,0,0.0,51,0.0,89,0.0,0
2022-08-29,97,83,0.0,51,0.0,95,0.0,76
2022-08-30,51,60,0.0,59,52.0,77,0.0,53
2022-08-31,87,52,0.0,57,0.0,61,0.0,54
2022-09-01,34,68,0.0,68,58.0,73,0.0,44
2022-09-02,59,78,0.0,65,0.0,78,0.0,54
2022-09-03,72,81,0.0,100,0.0,79,0.0,72
2022-09-04,39,50,0.0,67,97.0,71,0.0,65
2022-09-05,38,59,0.0,47,92.0,75,0.0,50
2022-09-06,64,65,0.0,64,0.0,85,0.0,55
2022-09-07,49,67,0.0,68,64.0,94,62.0,54
